repo_court_code,s3_court_code,repo_court_name,portal_high_court_code,portal_high_court_name,portal_bench_code,portal_bench_name,case_type_option_value,case_type_option_raw,case_type_option_label,title_prefix_candidate,case_type_description_candidate
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,123,CDLIT(COND.OF DELAY (LPA I.T.))-123,CDLIT(COND.OF DELAY (LPA I.T.)),CDLIT,COND.OF DELAY (LPA I.T.)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,138,CDLOW(COND.OF DELAY (LPAOW))-138,CDLOW(COND.OF DELAY (LPAOW)),CDLOW,COND.OF DELAY (LPAOW)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,124,CDLST(COND.OF DELAY (LPA S.T.))-124,CDLST(COND.OF DELAY (LPA S.T.)),CDLST,COND.OF DELAY (LPA S.T.)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,137,CDLSW(COND.OF DELAY (LPASW))-137,CDLSW(COND.OF DELAY (LPASW)),CDLSW,COND.OF DELAY (LPASW)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,126,CDLTT(COND.OF DELAY (LPA T.T.))-126,CDLTT(COND.OF DELAY (LPA T.T.)),CDLTT,COND.OF DELAY (LPA T.T.)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,125,CDLXT(COND.OF DELAY (LPA X.T.))-125,CDLXT(COND.OF DELAY (LPA X.T.)),CDLXT,COND.OF DELAY (LPA X.T.)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,146,CDPIL(CONDONATION IN PIL)-146,CDPIL(CONDONATION IN PIL),CDPIL,CONDONATION IN PIL
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,202,CDR(CUSTOM DUTY REFERENCE)-202,CDR(CUSTOM DUTY REFERENCE),CDR,CUSTOM DUTY REFERENCE
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,208,CEA(CENTRAL EXCISE ACT APPEAL)-208,CEA(CENTRAL EXCISE ACT APPEAL),CEA,CENTRAL EXCISE ACT APPEAL
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,338,CEC(Central Excise Cases)-338,CEC(Central Excise Cases),CEC,Central Excise Cases
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,162,CER(CENTRAL EXCISE REFERENCE)-162,CER(CENTRAL EXCISE REFERENCE),CER,CENTRAL EXCISE REFERENCE
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,21,CFA(CIVIL IST APPEALS)-21,CFA(CIVIL IST APPEALS),CFA,CIVIL IST APPEALS
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,136,CIMIT(CIVIL Ist MISC.APPEAL (I.T.))-136,CIMIT(CIVIL Ist MISC.APPEAL (I.T.)),CIMIT,CIVIL Ist MISC.APPEAL (I.T.)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,298,CM(CIVIL MISC)-298,CM(CIVIL MISC),CM,CIVIL MISC
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,350,CM(M)(Petitions u/s 104 of the Constitution of Jammu and Kashmir)-350,CM(M)(Petitions u/s 104 of the Constitution of Jammu and Kashmir),CM(M),Petitions u/s 104 of the Constitution of Jammu and Kashmir
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,187,CO104(COND. IN PET. U/S 104)-187,CO104(COND. IN PET. U/S 104),CO104,COND. IN PET. U/S 104
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,71,COA(CIVIL ORIGINAL APPL.)-71,COA(CIVIL ORIGINAL APPL.),COA,CIVIL ORIGINAL APPL.
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,133,COAAA(CIVIL ORIGINAL APPL.(AA))-133,COAAA(CIVIL ORIGINAL APPL.(AA)),COAAA,CIVIL ORIGINAL APPL.(AA)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,134,COACO(CIVIL ORIGINAL APPL.(COS))-134,COACO(CIVIL ORIGINAL APPL.(COS)),COACO,CIVIL ORIGINAL APPL.(COS)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,157,CONAA(COND.IN ARBITRATION APPLICATION)-157,CONAA(COND.IN ARBITRATION APPLICATION),CONAA,COND.IN ARBITRATION APPLICATION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,344,ConApp(Appeal in Contempt Petitions)-344,ConApp(Appeal in Contempt Petitions),ConApp,Appeal in Contempt Petitions
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,67,CONC(CONDONATION CIVIL)-67,CONC(CONDONATION CIVIL),CONC,CONDONATION CIVIL
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,69,CONCO(CONDONATION COS)-69,CONCO(CONDONATION COS),CONCO,CONDONATION COS
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,68,CONCR(CONDONATION CRIMINAL)-68,CONCR(CONDONATION CRIMINAL),CONCR,CONDONATION CRIMINAL
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,174,CONEP(COND.OF DELAY IN ELECTION PETITION)-174,CONEP(COND.OF DELAY IN ELECTION PETITION),CONEP,COND.OF DELAY IN ELECTION PETITION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,45,CONF(CONFIRMATION)-45,CONF(CONFIRMATION),CONF,CONFIRMATION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,192,CONHC(CONDONATION IN HCP)-192,CONHC(CONDONATION IN HCP),CONHC,CONDONATION IN HCP
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,180,CONIL(CONDONATION OF DELAY IN WPPIL)-180,CONIL(CONDONATION OF DELAY IN WPPIL),CONIL,CONDONATION OF DELAY IN WPPIL
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,176,CONIT(COND.OF DELAY IN ITA)-176,CONIT(COND.OF DELAY IN ITA),CONIT,COND.OF DELAY IN ITA
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,66,CONOW(CONDONATION OWP)-66,CONOW(CONDONATION OWP),CONOW,CONDONATION OWP
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,325,Con Ref(Reference u/s 130 of Constitution of JK -DB)-325,Con Ref(Reference u/s 130 of Constitution of JK -DB),Con Ref,Reference u/s 130 of Constitution of JK -DB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,65,CONSS(CONDONATION SSWP)-65,CONSS(CONDONATION SSWP),CONSS,CONDONATION SSWP
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,64,CONSW(CONDONATION SWP)-64,CONSW(CONDONATION SWP),CONSW,CONDONATION SWP
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,195,CONXP(CONDONATION IN EXCISE APPEAL)-195,CONXP(CONDONATION IN EXCISE APPEAL),CONXP,CONDONATION IN EXCISE APPEAL
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,154,COSTA(TRANSFER APPLICATION (COS))-154,COSTA(TRANSFER APPLICATION (COS)),COSTA,TRANSFER APPLICATION (COS)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,38,CP(PETITION UNDER COMPANIES ACT)-38,CP(PETITION UNDER COMPANIES ACT),CP,PETITION UNDER COMPANIES ACT
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,183,CP104(CONTEMPT IN PET. U/S 104)-183,CP104(CONTEMPT IN PET. U/S 104),CP104,CONTEMPT IN PET. U/S 104
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,62,CPAA(CONTEMPT ARBITRATION APPL.)-62,CPAA(CONTEMPT ARBITRATION APPL.),CPAA,CONTEMPT ARBITRATION APPL.
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,189,CPAUC(CONTEMPT IN (AUCA))-189,CPAUC(CONTEMPT IN (AUCA)),CPAUC,CONTEMPT IN (AUCA)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,28,CPC(CONTEMPT PETITION (CIVIL))-28,CPC(CONTEMPT PETITION (CIVIL)),CPC,CONTEMPT PETITION (CIVIL)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,37,CPCOS(CONTEMPT PETITION (COS))-37,CPCOS(CONTEMPT PETITION (COS)),CPCOS,CONTEMPT PETITION (COS)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,47,CPCR(CONTEMPT PETITION (CRIMINAL))-47,CPCR(CONTEMPT PETITION (CRIMINAL)),CPCR,CONTEMPT PETITION (CRIMINAL)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,81,CPCTA(CONTEMPT (CIVIL TRANSFER APLLICATION))-81,CPCTA(CONTEMPT (CIVIL TRANSFER APLLICATION)),CPCTA,CONTEMPT (CIVIL TRANSFER APLLICATION)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,57,CPHCP(CONTEMPT HABEUS CORPUS)-57,CPHCP(CONTEMPT HABEUS CORPUS),CPHCP,CONTEMPT HABEUS CORPUS
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,6,CPLPA(CONTEMPT PETITION (LPA))-6,CPLPA(CONTEMPT PETITION (LPA)),CPLPA,CONTEMPT PETITION (LPA)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,178,CPLR(CONTEMPT IN LP CROSS REVIEW)-178,CPLR(CONTEMPT IN LP CROSS REVIEW),CPLR,CONTEMPT IN LP CROSS REVIEW
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,84,CPOTA(CONTEMPT AND TRANSFER (OTHER WRIT))-84,CPOTA(CONTEMPT AND TRANSFER (OTHER WRIT)),CPOTA,CONTEMPT AND TRANSFER (OTHER WRIT)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,16,CPOWP(CONTEMPT PETITION (OWP))-16,CPOWP(CONTEMPT PETITION (OWP)),CPOWP,CONTEMPT PETITION (OWP)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,102,CPPIL(CONTEMPT PUBLIC INTEREST LITIGATION(OWP))-102,CPPIL(CONTEMPT PUBLIC INTEREST LITIGATION(OWP)),CPPIL,CONTEMPT PUBLIC INTEREST LITIGATION(OWP)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,82,CPRTA(CONTEMPT (CRIMINAL TRANSFER APPLICATION))-82,CPRTA(CONTEMPT (CRIMINAL TRANSFER APPLICATION)),CPRTA,CONTEMPT (CRIMINAL TRANSFER APPLICATION)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,7,CPSSW(CONTEMPT PETITION  (SSWP))-7,CPSSW(CONTEMPT PETITION  (SSWP)),CPSSW,CONTEMPT PETITION  (SSWP)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,83,CPSTA(CONTEMPT AND TRANSFER (SERVICE))-83,CPSTA(CONTEMPT AND TRANSFER (SERVICE)),CPSTA,CONTEMPT AND TRANSFER (SERVICE)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,11,CPSW(CONTEMPT PETITION (SWP))-11,CPSW(CONTEMPT PETITION (SWP)),CPSW,CONTEMPT PETITION (SWP)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,25,CR(CIVIL REVISIONS)-25,CR(CIVIL REVISIONS),CR,CIVIL REVISIONS
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,39,CRA(CRIMINAL APPEALS)-39,CRA(CRIMINAL APPEALS),CRA,CRIMINAL APPEALS
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,40,CRAA(CRIMINAL ACQIUTTAL APPEALS)-40,CRAA(CRIMINAL ACQIUTTAL APPEALS),CRAA,CRIMINAL ACQIUTTAL APPEALS
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,140,CRCH(CRIMINAL CHALLAN)-140,CRCH(CRIMINAL CHALLAN),CRCH,CRIMINAL CHALLAN
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,26,CREF(CIVIL REFERENCE)-26,CREF(CIVIL REFERENCE),CREF,CIVIL REFERENCE
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,307,CrlA(AD)(Criminal Acquittal Appeal-DB)-307,CrlA(AD)(Criminal Acquittal Appeal-DB),CrlA(AD),Criminal Acquittal Appeal-DB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,308,CrlA(AS)(Criminal Acquittal Appeal-SB)-308,CrlA(AS)(Criminal Acquittal Appeal-SB),CrlA(AS),Criminal Acquittal Appeal-SB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,305,Crl A(D)(CRIMINAL APPEAL-DB)-305,Crl A(D)(CRIMINAL APPEAL-DB),Crl A(D),CRIMINAL APPEAL-DB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,306,Crl A(S)(CRIMINAL APPEAL-SB)-306,Crl A(S)(CRIMINAL APPEAL-SB),Crl A(S),CRIMINAL APPEAL-SB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,302,Crl CP(Contempt Petition Crl-DB)-302,Crl CP(Contempt Petition Crl-DB),Crl CP,Contempt Petition Crl-DB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,323,Crl LP(Special Leave App.)-323,Crl LP(Special Leave App.),Crl LP,Special Leave App.
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,347,Crl LP(D)(Special Leave Application -DB)-347,Crl LP(D)(Special Leave Application -DB),Crl LP(D),Special Leave Application -DB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,348,Crl LP(S)(Special Leave Application -SB)-348,Crl LP(S)(Special Leave Application -SB),Crl LP(S),Special Leave Application -SB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,299,CrlM(CRIMINAL MISC)-299,CrlM(CRIMINAL MISC),CrlM,CRIMINAL MISC
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,333,Crl R(CRIMINAL REVISION -SB)-333,Crl R(CRIMINAL REVISION -SB),Crl R,CRIMINAL REVISION -SB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,310,Crl Ref(D)(CRIMINAL REFERENCE-Death)-310,Crl Ref(D)(CRIMINAL REFERENCE-Death),Crl Ref(D),CRIMINAL REFERENCE-Death
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,309,Crl Ref(L)(CRIMINAL REFERENCE-Life Imprisonment)-309,Crl Ref(L)(CRIMINAL REFERENCE-Life Imprisonment),Crl Ref(L),CRIMINAL REFERENCE-Life Imprisonment
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,43,CRMC(561_A CRIMINAL PROCEDURE CODE)-43,CRMC(561_A CRIMINAL PROCEDURE CODE),CRMC,561_A CRIMINAL PROCEDURE CODE
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,335,CRM(M)(MISC CRIMINAL CASES-SB)-335,CRM(M)(MISC CRIMINAL CASES-SB),CRM(M),MISC CRIMINAL CASES-SB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,73,CROA(CRIMINAL APPLICATION)-73,CROA(CRIMINAL APPLICATION),CROA,CRIMINAL APPLICATION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,337,Cr.Obj(1st APPEAL-Cross Appeal)-337,Cr.Obj(1st APPEAL-Cross Appeal),Cr.Obj,1st APPEAL-Cross Appeal
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,42,CRR(CRIMINAL REVISIONS)-42,CRR(CRIMINAL REVISIONS),CRR,CRIMINAL REVISIONS
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,46,CRREF(CRIMINAL REFERENCE)-46,CRREF(CRIMINAL REFERENCE),CRREF,CRIMINAL REFERENCE
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,49,CRTA(CRIMINAL TRANSFER APPLICATION)-49,CRTA(CRIMINAL TRANSFER APPLICATION),CRTA,CRIMINAL TRANSFER APPLICATION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,22,CSA(CIVIL 2ND APPEALS)-22,CSA(CIVIL 2ND APPEALS),CSA,CIVIL 2ND APPEALS
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,334,CS(OS)(CIVIL ORIGINAL SUIT -SB)-334,CS(OS)(CIVIL ORIGINAL SUIT -SB),CS(OS),CIVIL ORIGINAL SUIT -SB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,30,CTA(CIVIL TRANSFER APPLICATION)-30,CTA(CIVIL TRANSFER APPLICATION),CTA,CIVIL TRANSFER APPLICATION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,196,CTP(CONTEMPT PETITION)-196,CTP(CONTEMPT PETITION),CTP,CONTEMPT PETITION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,197,CTP.(CONTEMPT PETITION.)-197,CTP.(CONTEMPT PETITION.),CTP.,CONTEMPT PETITION.
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,321,Cus TR(TAX REFERENCE-DB Custom Duty Reference)-321,Cus TR(TAX REFERENCE-DB Custom Duty Reference),Cus TR,TAX REFERENCE-DB Custom Duty Reference
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,322,EA(EXCISE TAX APPEAL -DB)-322,EA(EXCISE TAX APPEAL -DB),EA,EXCISE TAX APPEAL -DB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,345,EFA(Execution First Appeal)-345,EFA(Execution First Appeal),EFA,Execution First Appeal
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,76,EP(ELECTION PETITION)-76,EP(ELECTION PETITION),EP,ELECTION PETITION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,149,EPTA(TRANSFER APPLICATION (ELECTION PETITION))-149,EPTA(TRANSFER APPLICATION (ELECTION PETITION)),EPTA,TRANSFER APPLICATION (ELECTION PETITION)
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,346,ESA(Execution Second Appeal)-346,ESA(Execution Second Appeal),ESA,Execution Second Appeal
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,201,ETA(EXCISE TAX APPEAL)-201,ETA(EXCISE TAX APPEAL),ETA,EXCISE TAX APPEAL
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,35,EXA(EXECUTION APPLICATION)-35,EXA(EXECUTION APPLICATION),EXA,EXECUTION APPLICATION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,190,EXAA(EX. PET. IN ARB. APPL/ AWARD)-190,EXAA(EX. PET. IN ARB. APPL/ AWARD),EXAA,EX. PET. IN ARB. APPL/ AWARD
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,177,EXAP(EXCISE APPEAL)-177,EXAP(EXCISE APPEAL),EXAP,EXCISE APPEAL
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,166,EXOWP(Execution of Order/Judgment in OWP)-166,EXOWP(Execution of Order/Judgment in OWP),EXOWP,Execution of Order/Judgment in OWP
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,198,EXP(EXECUTION PETITION)-198,EXP(EXECUTION PETITION),EXP,EXECUTION PETITION
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,143,EXREF(EXCISE REFERENCE)-143,EXREF(EXCISE REFERENCE),EXREF,EXCISE REFERENCE
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,164,EXSWP(Execution of Order/Judgment in SWP)-164,EXSWP(Execution of Order/Judgment in SWP),EXSWP,Execution of Order/Judgment in SWP
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,316,FAO(1st MISC. APPEAL-SB Family Law)-316,FAO(1st MISC. APPEAL-SB Family Law),FAO,1st MISC. APPEAL-SB Family Law
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,315,FAO(CP)(1st MISC. APPEAL- SB Consumer Protection Act)-315,FAO(CP)(1st MISC. APPEAL- SB Consumer Protection Act),FAO(CP),1st MISC. APPEAL- SB Consumer Protection Act
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,312,FAO(D)(Civil 1st Misc. Appeal-DB)-312,FAO(D)(Civil 1st Misc. Appeal-DB),FAO(D),Civil 1st Misc. Appeal-DB
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,349,FAO(FSS)(Appeals under Food Safety and Standards Act)-349,FAO(FSS)(Appeals under Food Safety and Standards Act),FAO(FSS),Appeals under Food Safety and Standards Act
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,317,FAO(MAT)(1st MISC. APPEAL- SB Family Court Act)-317,FAO(MAT)(1st MISC. APPEAL- SB Family Court Act),FAO(MAT),1st MISC. APPEAL- SB Family Court Act
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,319,FAO(OS)(ORIGINAL SIDE APPEAL -DB Against interim)-319,FAO(OS)(ORIGINAL SIDE APPEAL -DB Against interim),FAO(OS),ORIGINAL SIDE APPEAL -DB Against interim
1~12,1_12,High Court of Jammu and Kashmir,12,High Court of Jammu and Kashmir,1,Jammu Wing,314,FAO(WC)(1st MISC. APPEAL-SB Workmen Compensation Act)-314,FAO(WC)(1st MISC. APPEAL-SB Workmen Compensation Act),FAO(WC),1st MISC. APPEAL-SB Workmen Compensation Act
