court,court_name,year,portal_total,raw_json,raw_pdf,metadata_index,data_index,parquet_rows,portal_minus_raw_json,portal_minus_raw_pdf,portal_minus_data_index,portal_minus_parquet,raw_json_minus_parquet,raw_pdf_minus_data_index,first_page_rows,session_expire_events,api_error_events,chunk_errors,error
32_4,High Court of Kerala,1951,2,2,2,2,2,2,0,0,0,0,0,0,2,3,0,0,
32_4,High Court of Kerala,1952,3,3,3,3,3,3,0,0,0,0,0,0,3,1,0,0,
32_4,High Court of Kerala,1953,3,3,3,3,3,3,0,0,0,0,0,0,3,1,0,0,
32_4,High Court of Kerala,1954,9,9,9,9,9,9,0,0,0,0,0,0,9,1,0,0,
32_4,High Court of Kerala,1955,12,12,12,12,12,12,0,0,0,0,0,0,12,3,0,0,
32_4,High Court of Kerala,1956,7,7,7,7,7,7,0,0,0,0,0,0,7,1,0,0,
32_4,High Court of Kerala,1957,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
32_4,High Court of Kerala,1958,6,6,6,6,6,6,0,0,0,0,0,0,6,2,0,0,
32_4,High Court of Kerala,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
32_4,High Court of Kerala,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
32_4,High Court of Kerala,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
32_4,High Court of Kerala,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
32_4,High Court of Kerala,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
32_4,High Court of Kerala,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
32_4,High Court of Kerala,1970,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,0,
32_4,High Court of Kerala,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
32_4,High Court of Kerala,1973,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
32_4,High Court of Kerala,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
32_4,High Court of Kerala,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
32_4,High Court of Kerala,1978,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
32_4,High Court of Kerala,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1980,4,4,4,4,4,4,0,0,0,0,0,0,4,2,0,0,
32_4,High Court of Kerala,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1982,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
32_4,High Court of Kerala,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1985,7,7,7,7,7,7,0,0,0,0,0,0,7,1,0,0,
32_4,High Court of Kerala,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1987,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,0,
32_4,High Court of Kerala,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
32_4,High Court of Kerala,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
32_4,High Court of Kerala,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
32_4,High Court of Kerala,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
32_4,High Court of Kerala,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
32_4,High Court of Kerala,1997,2,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,
32_4,High Court of Kerala,1998,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
32_4,High Court of Kerala,1999,2,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,
32_4,High Court of Kerala,2000,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,
32_4,High Court of Kerala,2001,3,3,3,3,3,3,0,0,0,0,0,0,3,1,0,0,
32_4,High Court of Kerala,2002,2,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,
32_4,High Court of Kerala,2003,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,
32_4,High Court of Kerala,2004,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
32_4,High Court of Kerala,2005,41,41,41,41,41,41,0,0,0,0,0,0,41,2,0,0,
32_4,High Court of Kerala,2006,5451,5451,5451,5451,5451,5451,0,0,0,0,0,0,1000,1,0,0,
32_4,High Court of Kerala,2007,50141,50141,50141,50141,50141,50141,0,0,0,0,0,0,1000,2,0,0,
32_4,High Court of Kerala,2008,56088,56088,56087,56088,56087,56088,0,1,1,0,0,0,1000,1,0,0,
32_4,High Court of Kerala,2009,50186,50186,50185,50186,50185,50186,0,1,1,0,0,0,1000,1,0,0,
32_4,High Court of Kerala,2010,49208,49209,49209,49209,49209,49209,-1,-1,-1,-1,0,0,1000,2,0,0,
32_4,High Court of Kerala,2011,49793,49793,49789,49793,49789,49793,0,4,4,0,0,0,1000,3,0,0,
32_4,High Court of Kerala,2012,51626,51632,51632,51632,51632,51632,-6,-6,-6,-6,0,0,1000,3,0,0,
32_4,High Court of Kerala,2013,48134,48135,48134,48135,48134,48135,-1,0,0,-1,0,0,1000,1,0,0,
32_4,High Court of Kerala,2014,50509,50511,50511,50511,50511,50511,-2,-2,-2,-2,0,0,1000,1,0,0,
32_4,High Court of Kerala,2015,54261,54264,54264,54264,54264,54264,-3,-3,-3,-3,0,0,1000,2,0,0,
32_4,High Court of Kerala,2016,55616,55621,55621,55621,55621,55621,-5,-5,-5,-5,0,0,1000,2,0,0,
32_4,High Court of Kerala,2017,52393,52399,52399,52399,52399,52399,-6,-6,-6,-6,0,0,1000,2,0,0,
32_4,High Court of Kerala,2018,69092,69094,69094,69094,69094,69094,-2,-2,-2,-2,0,0,1000,2,0,0,
32_4,High Court of Kerala,2019,76070,76082,76082,76082,76082,76082,-12,-12,-12,-12,0,0,1000,2,0,0,
32_4,High Court of Kerala,2020,49036,49034,49034,49034,49034,49034,2,2,2,2,0,0,1000,2,0,0,
32_4,High Court of Kerala,2021,55188,55193,55193,55193,55193,55193,-5,-5,-5,-5,0,0,1000,3,0,0,
32_4,High Court of Kerala,2022,76723,76737,76737,76737,76737,76737,-14,-14,-14,-14,0,0,1000,1,0,0,
32_4,High Court of Kerala,2023,83837,83859,83858,83859,83858,83859,-22,-21,-21,-22,0,0,1000,2,0,0,
32_4,High Court of Kerala,2024,46623,45580,45580,45580,45580,45580,1043,1043,1043,1043,0,0,1000,2,0,0,
32_4,High Court of Kerala,2025,6793,6818,6818,6818,6818,6818,-25,-25,-25,-25,0,0,1000,1,0,0,
32_4,High Court of Kerala,2026,36,36,36,36,36,36,0,0,0,0,0,0,36,1,0,0,
33_10,Madras High Court,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
33_10,Madras High Court,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
33_10,Madras High Court,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1953,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
33_10,Madras High Court,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
33_10,Madras High Court,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
33_10,Madras High Court,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
33_10,Madras High Court,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
33_10,Madras High Court,1995,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
33_10,Madras High Court,1996,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,
33_10,Madras High Court,1997,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
33_10,Madras High Court,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33_10,Madras High Court,1999,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
33_10,Madras High Court,2000,9,9,9,9,9,9,0,0,0,0,0,0,9,1,0,0,
33_10,Madras High Court,2001,57,57,57,57,57,57,0,0,0,0,0,0,57,2,0,0,
33_10,Madras High Court,2002,1027,1027,1027,1027,1027,1027,0,0,0,0,0,0,1000,1,0,0,
33_10,Madras High Court,2003,1096,1096,1096,1096,1096,1096,0,0,0,0,0,0,1000,3,0,0,
33_10,Madras High Court,2004,984,984,984,984,984,984,0,0,0,0,0,0,984,1,0,0,
33_10,Madras High Court,2005,567,567,567,567,567,567,0,0,0,0,0,0,567,1,0,0,
33_10,Madras High Court,2006,2481,2480,2480,2480,2480,2480,1,1,1,1,0,0,1000,2,0,0,
33_10,Madras High Court,2007,3181,3181,3181,3181,3181,3181,0,0,0,0,0,0,1000,1,0,0,
33_10,Madras High Court,2008,3531,3533,3533,3533,3533,3533,-2,-2,-2,-2,0,0,1000,1,0,0,
33_10,Madras High Court,2009,4026,4028,4028,4028,4028,4028,-2,-2,-2,-2,0,0,1000,1,0,0,
33_10,Madras High Court,2010,5306,5304,5304,5304,5304,5304,2,2,2,2,0,0,1000,3,0,0,
33_10,Madras High Court,2011,20607,20609,20609,20609,20609,20609,-2,-2,-2,-2,0,0,1000,1,0,0,
33_10,Madras High Court,2012,8081,8081,8081,8081,8081,8081,0,0,0,0,0,0,1000,1,0,0,
33_10,Madras High Court,2013,30984,30984,30982,30984,30982,30984,0,2,2,0,0,0,1000,1,0,0,
33_10,Madras High Court,2014,38385,38383,38382,38383,38382,38383,2,3,3,2,0,0,1000,3,0,0,
33_10,Madras High Court,2015,66537,66468,66462,66468,66462,66468,69,75,75,69,0,0,1000,2,0,0,
33_10,Madras High Court,2016,88441,88391,88383,88391,88383,88391,50,58,58,50,0,0,1000,1,0,0,
33_10,Madras High Court,2017,92160,92061,92060,92061,92060,92061,99,100,100,99,0,0,1000,1,0,0,
33_10,Madras High Court,2018,110510,110456,110455,110456,110455,110456,54,55,55,54,0,0,1000,1,0,0,
33_10,Madras High Court,2019,124888,124796,124795,124796,124795,124796,92,93,93,92,0,0,1000,1,0,0,
33_10,Madras High Court,2020,93374,93316,93313,93316,93313,93316,58,61,61,58,0,0,1000,3,0,0,
33_10,Madras High Court,2021,136970,136942,136936,136942,136936,136942,28,34,34,28,0,0,1000,3,0,0,
33_10,Madras High Court,2022,174639,174618,174616,174618,174616,174618,21,23,23,21,0,0,1000,1,0,0,
33_10,Madras High Court,2023,181355,181425,181417,181425,181417,181425,-70,-62,-62,-70,0,0,1000,2,0,0,
33_10,Madras High Court,2024,177330,177695,177694,177695,177694,177695,-365,-364,-364,-365,0,0,1000,2,0,0,
33_10,Madras High Court,2025,224416,222053,222053,222052,222053,222052,2363,2363,2363,2364,1,0,1000,3,0,0,
33_10,Madras High Court,2026,68338,67299,67299,67299,67299,67299,1039,1039,1039,1039,0,0,1000,1,0,0,
36_29,High Court for State of Telangana,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
36_29,High Court for State of Telangana,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
36_29,High Court for State of Telangana,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
36_29,High Court for State of Telangana,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
36_29,High Court for State of Telangana,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
36_29,High Court for State of Telangana,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
36_29,High Court for State of Telangana,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1963,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,0,
36_29,High Court for State of Telangana,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
36_29,High Court for State of Telangana,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
36_29,High Court for State of Telangana,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
36_29,High Court for State of Telangana,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
36_29,High Court for State of Telangana,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
36_29,High Court for State of Telangana,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
36_29,High Court for State of Telangana,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
36_29,High Court for State of Telangana,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
36_29,High Court for State of Telangana,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
36_29,High Court for State of Telangana,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
36_29,High Court for State of Telangana,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
36_29,High Court for State of Telangana,1991,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
36_29,High Court for State of Telangana,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
36_29,High Court for State of Telangana,1993,6,6,6,6,6,6,0,0,0,0,0,0,6,2,0,0,
36_29,High Court for State of Telangana,1994,13,13,13,13,13,13,0,0,0,0,0,0,13,1,0,0,
36_29,High Court for State of Telangana,1995,17,17,17,17,17,17,0,0,0,0,0,0,17,2,0,0,
36_29,High Court for State of Telangana,1996,33,33,33,33,33,33,0,0,0,0,0,0,33,1,0,0,
36_29,High Court for State of Telangana,1997,45,44,44,44,44,44,1,1,1,1,0,0,45,1,0,0,
36_29,High Court for State of Telangana,1998,45,45,45,45,45,45,0,0,0,0,0,0,45,2,0,0,
36_29,High Court for State of Telangana,1999,57,55,55,55,55,55,2,2,2,2,0,0,57,3,0,0,
36_29,High Court for State of Telangana,2000,49,47,47,47,47,47,2,2,2,2,0,0,49,2,0,0,
36_29,High Court for State of Telangana,2001,116,115,115,115,115,115,1,1,1,1,0,0,116,2,0,0,
36_29,High Court for State of Telangana,2002,188,183,183,183,183,183,5,5,5,5,0,0,188,1,0,0,
36_29,High Court for State of Telangana,2003,358,352,352,352,352,352,6,6,6,6,0,0,358,1,0,0,
36_29,High Court for State of Telangana,2004,19469,19465,19464,19465,19464,19465,4,5,5,4,0,0,1000,1,0,0,
36_29,High Court for State of Telangana,2005,27967,27968,27968,27968,27968,27968,-1,-1,-1,-1,0,0,1000,1,0,0,
36_29,High Court for State of Telangana,2006,25383,25374,25373,25374,25373,25374,9,10,10,9,0,0,1000,3,0,0,
36_29,High Court for State of Telangana,2007,32395,32391,32389,32391,32389,32391,4,6,6,4,0,0,1000,2,0,0,
36_29,High Court for State of Telangana,2008,28279,28270,28270,28270,28270,28270,9,9,9,9,0,0,1000,1,0,0,
36_29,High Court for State of Telangana,2009,32420,32418,32416,32418,32416,32418,2,4,4,2,0,0,1000,1,0,0,
36_29,High Court for State of Telangana,2010,53883,53885,53885,53885,53885,53885,-2,-2,-2,-2,0,0,1000,1,0,0,
36_29,High Court for State of Telangana,2011,60508,60507,60505,60507,60505,60507,1,3,3,1,0,0,1000,2,0,0,
36_29,High Court for State of Telangana,2012,59866,59864,59864,59864,59864,59864,2,2,2,2,0,0,1000,1,0,0,
36_29,High Court for State of Telangana,2013,53771,53775,53775,53775,53775,53775,-4,-4,-4,-4,0,0,1000,1,0,0,
36_29,High Court for State of Telangana,2014,63459,63466,63465,63466,63465,63466,-7,-6,-6,-7,0,0,1000,2,0,0,
36_29,High Court for State of Telangana,2015,59088,59091,59090,59091,59090,59091,-3,-2,-2,-3,0,0,1000,1,0,0,
36_29,High Court for State of Telangana,2016,66141,66149,66147,66149,66147,66149,-8,-6,-6,-8,0,0,1000,2,0,0,
36_29,High Court for State of Telangana,2017,59239,59242,59242,59242,59242,59242,-3,-3,-3,-3,0,0,1000,2,0,0,
36_29,High Court for State of Telangana,2018,66779,66725,66725,66725,66725,66725,54,54,54,54,0,0,1000,2,0,0,
36_29,High Court for State of Telangana,2019,33953,33967,33967,33967,33967,33967,-14,-14,-14,-14,0,0,1000,1,0,0,
36_29,High Court for State of Telangana,2020,22197,22207,22146,22207,22146,22207,-10,51,51,-10,0,0,1000,1,0,0,
36_29,High Court for State of Telangana,2021,39727,39721,39217,39721,39217,39721,6,510,510,6,0,0,1000,3,0,0,
36_29,High Court for State of Telangana,2022,72388,71561,71304,71561,71304,71561,827,1084,1084,827,0,0,1000,1,0,0,
36_29,High Court for State of Telangana,2023,66860,66857,66777,66857,66777,66857,3,83,83,3,0,0,1000,2,0,0,
36_29,High Court for State of Telangana,2024,39701,38883,38883,38883,38883,38883,818,818,818,818,0,0,1000,3,0,0,
36_29,High Court for State of Telangana,2025,50993,51490,51231,51449,51231,51421,-497,-238,-238,-428,69,0,1000,2,0,0,
36_29,High Court for State of Telangana,2026,8470,8083,8083,8083,8083,8083,387,387,387,387,0,0,1000,3,0,0,
3_22,High Court of Punjab and Haryana,1950,6,6,6,6,6,6,0,0,0,0,0,0,6,2,0,0,
3_22,High Court of Punjab and Haryana,1951,4,4,4,4,4,4,0,0,0,0,0,0,4,1,0,0,
3_22,High Court of Punjab and Haryana,1952,2,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,
3_22,High Court of Punjab and Haryana,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3_22,High Court of Punjab and Haryana,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
3_22,High Court of Punjab and Haryana,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
3_22,High Court of Punjab and Haryana,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3_22,High Court of Punjab and Haryana,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
3_22,High Court of Punjab and Haryana,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3_22,High Court of Punjab and Haryana,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
3_22,High Court of Punjab and Haryana,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3_22,High Court of Punjab and Haryana,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3_22,High Court of Punjab and Haryana,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
3_22,High Court of Punjab and Haryana,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
3_22,High Court of Punjab and Haryana,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3_22,High Court of Punjab and Haryana,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
3_22,High Court of Punjab and Haryana,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3_22,High Court of Punjab and Haryana,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
3_22,High Court of Punjab and Haryana,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3_22,High Court of Punjab and Haryana,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3_22,High Court of Punjab and Haryana,1983,1,1,1,1,1,1,0,0,0,0,0,0,1,3,0,0,
3_22,High Court of Punjab and Haryana,1984,2,2,2,2,2,2,0,0,0,0,0,0,2,3,0,0,
3_22,High Court of Punjab and Haryana,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3_22,High Court of Punjab and Haryana,1986,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
